Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty,Gross Amount,Discount Amount,Net Amount,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
1600000000375910680,1600000000375910679,1600000000375910672,Food Menu,Thick Shakes,,Strawbery Swirl,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910682,1600000000375910681,1600000000375910672,Food Menu,Thick Shakes,,Mango Mood,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910684,1600000000375910683,1600000000375910672,Food Menu,Thick Shakes,,Oreo Craze,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000394978271,1600000000394978270,,Food Menu,Bar Bites,,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000402457569,1600000000402457568,1600000000394978271,Food Menu,Bar Bites,,Monkey Masala Peanuts,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000402457571,1600000000402457570,1600000000394978271,Food Menu,Bar Bites,,Monkey Masala Roasted Chickpeas,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000402457573,1600000000402457572,1600000000394978271,Food Menu,Bar Bites,,Golden Monkey Mix,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000402457575,1600000000402457574,1600000000394978271,Food Menu,Bar Bites,,Double Golden Monkey Mix,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000409820288,1600000000410183868,,Food Menu,Gyros,,,17.03,2.0,34.06,0.00,34.06,0,0.11764705882352941,0.037037037037037035,0,0.1585882572053825,0.07650494159928123
1600000000410047388,1600000000410320826,1600000000409820288,Food Menu,Gyros,,Falafel Gyro,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000410047389,1600000000410320827,1600000000409820288,Food Menu,Gyros,,Chicken Gyro,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000449341364,1600000000449364881,1600000000409820288,Food Menu,Gyros,,Lamb Gyro,17.03,2.0,34.06,0.00,34.06,1.0,0.11764705882352941,0.037037037037037035,1.0,0.1585882572053825,0.07650494159928123
1600000000505928533,1600000000505928532,1600000000409820288,Food Menu,Gyros,,Combo gyro,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000505963786,1600000000505963785,1600000000409820288,Food Menu,Gyros,,Steak gyro,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
