Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty,Gross Amount,Discount Amount,Net Amount,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
1600000000417375329,1600000000417348640,1600000000417377179,Food Menu,5 Monkey's Classics,,New York Steak,25.99,9.0,233.91,35.98,197.93,0.1323529411764706,0.006642066420664207,0.0020170327207530256,0.12785845326994136,0.011056843897564008,0.0049598809207591806
1600000000417581806,1600000000417449813,1600000000417377179,Food Menu,5 Monkey's Classics,,Lamb Chops,23.083333333333332,27.0,617.53,32.13,585.40,0.39705882352941174,0.01992619926199262,0.006051098162259076,0.37815560321438724,0.03270184619630157,0.014669399742395919
1600000000463104719,1600000000463104720,1600000000417377179,Food Menu,5 Monkey's Classics,,T Bone Steak,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000613835251,1600000000613835250,1600000000417377179,Food Menu,5 Monkey's Classics,,Beef Ribs,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000417310946,1600000000417348648,1600000000417377179,Food Menu,5 Monkey's Classics,,Chicken Succatash,17.99,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
1600000000459007378,1600000000459217317,,Food Menu,Sides,,,3.66,55.0,201.32,9.80,191.52,0,0.04059040590405904,0.012326311071268489,0,0.010698765943825893,0.004799254251219109
1600000000458632931,1600000000459705286,1600000000459007378,Food Menu,Sides,,Side Rice,5.1066666666666665,3.0,15.32,4.99,10.33,0.05454545454545454,0.002214022140221402,6.723442402510085E-4,0.053936925647451964,5.770585432316284E-4,2.588570197112228E-4
1600000000459000796,1600000000459622206,1600000000459007378,Food Menu,Sides,,Side Fries,3.5285714285714285,41.0,144.71,4.01,140.70,0.7454545454545455,0.03025830258302583,0.009188704616763783,0.7346491228070174,0.007859839015749284,0.0035257679257859682
1600000000700919600,1600000000700917699,1600000000459007378,Food Menu,Sides,,Pita,3.5900000000000003,9.0,32.31,0.35,31.96,0.16363636363636364,0.006642066420664207,0.0020170327207530256,0.16687552213868004,0.0017853621531154736,8.008780590484688E-4
1600000000750390633,1600000000750390632,1600000000459007378,Food Menu,Sides,,Salad,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
